# goos	goarch	manifest_sha256	launcher_sha256	payload_sha256	frontend_version	go_identity	build_recipe	repositories
# Reviewed Sprint 118 Bash++ candidate manifests.
#
# This table replaces the retired Sprint 98 executor.tsv pin. That pin named a
# single reproducible `go build ./cmd/bash` artifact; the Go-source front end
# ships as a Makefile tag-enabled build whose launcher and payload are separate
# files, and whose runtime is a set of replaced sibling modules. A one-artifact
# digest cannot describe it, and reproducing a manager-supplied diagnostic
# build twice byte-for-byte is a claim this repository cannot honestly make, so
# the reproduction script was retired with the pin it served.
#
# What replaces it is stricter about the things that can be checked here:
# gate.rb takes --candidate MANIFEST, and the manifest is only accepted when
#   * its own bytes hash to manifest_sha256 in this reviewed table,
#   * Corpus.authenticate_candidate authenticates the launcher and its adjacent
#     .real payload against these digests,
#   * every repository in the manifest is at the clean exact commit named in
#     `repositories` below, untracked files included, with no extra and no
#     missing runtime dependency, and
#   * the Go SDK the gate resolves reports go_identity and the digest in
#     toolchain.tsv.
# A caller-supplied manifest therefore selects a reviewed candidate; it can
# never introduce one. tools/go-by-example/validate-candidate.rb re-derives all
# of the above from this table alone.
#
# build_recipe is the recipe the manager asserts produced these bytes. It is
# recorded and bound, not inferred: nothing here claims to have observed the
# build. It must pin the toolchain and exactly match the reviewed manifest.
# Historical tagged diagnostics and newly reviewed default builds are allowed.
#
# repositories is `basename=commit` for every repository the manifest declares,
# in sorted order, and must be complete: the lowering runtime (sh) and every
# other replaced module the candidate links, filebrowser included.
darwin	arm64	49e2f1152e2e778ee77903285a272916e146af3bae76248e56e1ca9e5c575163	454c25a8cfb70a45e2bcb4fe57f64e7726164ed1ec8b7e46f3c243f4b87930a4	1126896175a87b47eb8df23d15e839bbca5172b4ce99ea670c46e5d6419aee19	gosource-v1	go version go1.27.0 darwin/arm64	GOTOOLCHAIN=go1.27.0 GOMAXPROCS=3 GOFLAGS=-p=3 make build BASHY_GOSOURCE=1	bashy=92985238a12547b28de74dfcc9bbd5d96abec464;coreutils=ec91ea4560a556c8217117bf7cb24e79f53e54f0;filebrowser=cde1146904add2d78d9846c71597520d34b17f7d;readline=b958823bd7075ed8b9a3aedd351422356a95fe79;sh=9c14f863b1352242a6abfaf2a30cd6ced06751d9
darwin	arm64	ddf233e89c2839f299c14010c3d2ca8fba4ffb23e8835b86bd5ae0b6811f9aff	454c25a8cfb70a45e2bcb4fe57f64e7726164ed1ec8b7e46f3c243f4b87930a4	e9a8a66ca1adbcbc614ab0f0dc9e6ea8d5590cb23e66ce7a8bdc74dab3becce3	gosource-v1	go version go1.27.0 darwin/arm64	env PATH=/Users/qiangli/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.27.0.darwin-arm64/bin:/opt/homebrew/bin:/usr/local/bin:/usr/bin:/bin CI=true GOTOOLCHAIN=local GOMAXPROCS=2 GOFLAGS=-p=2 make build	bashy=c68d8a428d9423ee7dbc2054a2173ee006928020;coreutils=ec91ea4560a556c8217117bf7cb24e79f53e54f0;filebrowser=cde1146904add2d78d9846c71597520d34b17f7d;readline=b958823bd7075ed8b9a3aedd351422356a95fe79;sh=23ab881905b118ab8366c161a57f10b730b78276
darwin	arm64	199aab1836936e51fbf487a1fb7cb38f0acdb9a2ad30fce69f6aa488a3571cd5	454c25a8cfb70a45e2bcb4fe57f64e7726164ed1ec8b7e46f3c243f4b87930a4	2f1ca7c33444ef873332963e25346c2d16290ff1ef2500eeb90fc85adc7bb183	gosource-v1	go version go1.27.0 darwin/arm64	env PATH=/Users/qiangli/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.27.0.darwin-arm64/bin:/opt/homebrew/bin:/usr/local/bin:/usr/bin:/bin CI=true GOTOOLCHAIN=local GOMAXPROCS=2 GOFLAGS=-p=2 make build	bashy=932f282f51e787f28d2639df3f09a7e1eb6eb05d;coreutils=ec91ea4560a556c8217117bf7cb24e79f53e54f0;filebrowser=cde1146904add2d78d9846c71597520d34b17f7d;readline=b958823bd7075ed8b9a3aedd351422356a95fe79;sh=28acd14a92b5338eabb2e07084ea6522fe8efcb1
darwin	arm64	b4cf7401f24a3d57110c4e4f02c62242c435846344b54af8dc915401c5e97df4	454c25a8cfb70a45e2bcb4fe57f64e7726164ed1ec8b7e46f3c243f4b87930a4	6778f33158c91adfb24b9cbbbb09525adfe0874d3679a77cfa543538334261a6	gosource-v1	go version go1.27.0 darwin/arm64	env PATH=/Users/qiangli/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.27.0.darwin-arm64/bin:/opt/homebrew/bin:/usr/local/bin:/usr/bin:/bin CI=true GOTOOLCHAIN=local GOMAXPROCS=2 GOFLAGS=-p=2 make build	bashy=e6a730d2d9c2359e547cf2e5ab2d8fd288c155ff;coreutils=ec91ea4560a556c8217117bf7cb24e79f53e54f0;filebrowser=cde1146904add2d78d9846c71597520d34b17f7d;readline=b958823bd7075ed8b9a3aedd351422356a95fe79;sh=194d246ebc67d122c0e0f9a028302c5df3dd48bf
darwin	arm64	e7ca9dd1b8f0bd1ec1737540dc0efb009f4ed0ba7def7d404f47bab26299e4df	454c25a8cfb70a45e2bcb4fe57f64e7726164ed1ec8b7e46f3c243f4b87930a4	c8189af61423da78bfaaea4eee487f1e8976958049c8adf1ec664816026bf9ce	gosource-v1	go version go1.27.0 darwin/arm64	env PATH=/Users/qiangli/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.27.0.darwin-arm64/bin:/opt/homebrew/bin:/usr/local/bin:/usr/bin:/bin CI=true GOTOOLCHAIN=local GOMAXPROCS=2 GOFLAGS=-p=2 make build	bashy=ea60f34d69c63608ffde50fcda6b9243747b9843;coreutils=ec91ea4560a556c8217117bf7cb24e79f53e54f0;filebrowser=cde1146904add2d78d9846c71597520d34b17f7d;readline=b958823bd7075ed8b9a3aedd351422356a95fe79;sh=4340d450042ec24a18b18431d705a311329cef06
darwin	arm64	95ac6edc0d61bb01959953022309313821acee0b70795120371c9c55c01f79c2	454c25a8cfb70a45e2bcb4fe57f64e7726164ed1ec8b7e46f3c243f4b87930a4	fbb01afdc0df1c24968434d18c181933cd4648c243ceeee22f259986b0783fd1	gosource-v1	go version go1.27.0 darwin/arm64	env PATH=/Users/qiangli/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.27.0.darwin-arm64/bin:/opt/homebrew/bin:/usr/local/bin:/usr/bin:/bin CI=true GOTOOLCHAIN=local GOMAXPROCS=2 GOFLAGS=-p=2 make build	bashy=ea60f34d69c63608ffde50fcda6b9243747b9843;coreutils=ec91ea4560a556c8217117bf7cb24e79f53e54f0;filebrowser=cde1146904add2d78d9846c71597520d34b17f7d;readline=b958823bd7075ed8b9a3aedd351422356a95fe79;sh=0c840ac9325dbe868f135bd37983d11e3a985d44
darwin	arm64	8b8203c4c679e2bba4bfed3b49c51bfe061054594bb4164bc368ffc59f67d040	454c25a8cfb70a45e2bcb4fe57f64e7726164ed1ec8b7e46f3c243f4b87930a4	e2af621f91abf14f050e0140d4c11a6aa392a82d3180ffc34f0601c11b3765af	gosource-v1	go version go1.27.0 darwin/arm64	env PATH=/Users/qiangli/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.27.0.darwin-arm64/bin:/opt/homebrew/bin:/usr/local/bin:/usr/bin:/bin CI=true GOTOOLCHAIN=local GOMAXPROCS=2 GOFLAGS=-p=2 make build	bashy=ea60f34d69c63608ffde50fcda6b9243747b9843;coreutils=ec91ea4560a556c8217117bf7cb24e79f53e54f0;filebrowser=cde1146904add2d78d9846c71597520d34b17f7d;readline=b958823bd7075ed8b9a3aedd351422356a95fe79;sh=b83807fa6c0937eab8ce902d09856c721bdb9d9e
darwin	arm64	ad5f054541c506856b585a031c25b7a339416100bdcaa7ea55aec0318850dad8	454c25a8cfb70a45e2bcb4fe57f64e7726164ed1ec8b7e46f3c243f4b87930a4	97aaf07bc4dcb9ae00fa98a977483e19cb701cd4be892042d09aca510478f823	gosource-v1	go version go1.27.0 darwin/arm64	env PATH=/Users/qiangli/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.27.0.darwin-arm64/bin:/opt/homebrew/bin:/usr/local/bin:/usr/bin:/bin CI=true GOTOOLCHAIN=local GOMAXPROCS=2 GOFLAGS=-p=2 make build	bashy=865240797c3a2cb9740a35f1de40f068fd3c2dbb;coreutils=ec91ea4560a556c8217117bf7cb24e79f53e54f0;filebrowser=cde1146904add2d78d9846c71597520d34b17f7d;readline=b958823bd7075ed8b9a3aedd351422356a95fe79;sh=5a4d0b56ce08cb410b617d844e120fcd0217c89c
darwin	arm64	4452dbe4c2c61bfe804259232d93fc37303c1204e97f7576e2a50c4b05bb1118	454c25a8cfb70a45e2bcb4fe57f64e7726164ed1ec8b7e46f3c243f4b87930a4	b50555bb226cb6d6bcec14539ec6627efc32780d6aa02013394cb99fb489bc0c	gosource-v1	go version go1.27.0 darwin/arm64	env PATH=/Users/qiangli/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.27.0.darwin-arm64/bin:/opt/homebrew/bin:/usr/local/bin:/usr/bin:/bin CI=true GOTOOLCHAIN=local GOMAXPROCS=2 GOFLAGS=-p=2 make build	bashy=865240797c3a2cb9740a35f1de40f068fd3c2dbb;coreutils=ec91ea4560a556c8217117bf7cb24e79f53e54f0;filebrowser=cde1146904add2d78d9846c71597520d34b17f7d;readline=b958823bd7075ed8b9a3aedd351422356a95fe79;sh=8a3e3eefcf3991eb6430e62019ebb53b6ee8d2b4
darwin	arm64	7b3b309793d9f62f421272e1275ac111f160b3431247a822e2ec8dac64e29e6d	454c25a8cfb70a45e2bcb4fe57f64e7726164ed1ec8b7e46f3c243f4b87930a4	b34031d92742bad2502488a7070a9f21e15b7ef6eec5a0e15d68b42ed123780b	gosource-v1	go version go1.27.0 darwin/arm64	env PATH=/Users/qiangli/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.27.0.darwin-arm64/bin:/opt/homebrew/bin:/usr/local/bin:/usr/bin:/bin CI=true GOTOOLCHAIN=local GOMAXPROCS=2 GOFLAGS=-p=2 make build	bashy=865240797c3a2cb9740a35f1de40f068fd3c2dbb;coreutils=ec91ea4560a556c8217117bf7cb24e79f53e54f0;filebrowser=cde1146904add2d78d9846c71597520d34b17f7d;readline=b958823bd7075ed8b9a3aedd351422356a95fe79;sh=b5d8d66ddad1aeb17d25cf1dff3e08f9e8a2bd20
darwin	arm64	9bcfc9c20fb2fec4e2dbe2210b520b4b8436e219dcd75c5eb6668352e83131ba	454c25a8cfb70a45e2bcb4fe57f64e7726164ed1ec8b7e46f3c243f4b87930a4	d705bd80f7d050ba118ab1978cf065baeda259facafae6d4db90e68d6c94719c	gosource-v1	go version go1.27.0 darwin/arm64	env PATH=/Users/qiangli/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.27.0.darwin-arm64/bin:/opt/homebrew/bin:/usr/local/bin:/usr/bin:/bin CI=true GOTOOLCHAIN=local GOMAXPROCS=2 GOFLAGS=-p=2 make build	bashy=865240797c3a2cb9740a35f1de40f068fd3c2dbb;coreutils=ec91ea4560a556c8217117bf7cb24e79f53e54f0;filebrowser=cde1146904add2d78d9846c71597520d34b17f7d;readline=b958823bd7075ed8b9a3aedd351422356a95fe79;sh=e8d7e1e0778518668089f62b9ab13aa1116cfd33
darwin	arm64	223d69fadad541d931c08c9999e4db24c48f04e855c93fc350cd0036354b2c2f	454c25a8cfb70a45e2bcb4fe57f64e7726164ed1ec8b7e46f3c243f4b87930a4	cf76edc131e92beecf652a1866217784fcb798a92d1ec1274094af3351e934bb	gosource-v1	go version go1.27.0 darwin/arm64	env PATH=/Users/qiangli/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.27.0.darwin-arm64/bin:/opt/homebrew/bin:/usr/local/bin:/usr/bin:/bin CI=true GOTOOLCHAIN=local GOMAXPROCS=2 GOFLAGS=-p=2 make build	bashy=865240797c3a2cb9740a35f1de40f068fd3c2dbb;coreutils=ec91ea4560a556c8217117bf7cb24e79f53e54f0;filebrowser=cde1146904add2d78d9846c71597520d34b17f7d;readline=b958823bd7075ed8b9a3aedd351422356a95fe79;sh=f80d9e90c6f3c23b9f586bc3fac673a2f46b466b
darwin	arm64	bb531a83039cd10679b91a840c9196a64e3f89e449a049f22c216db498c2010e	454c25a8cfb70a45e2bcb4fe57f64e7726164ed1ec8b7e46f3c243f4b87930a4	e62f337ae8303815a40e3d04bd9f8f3805a12625d4b85ddf08c97fdab6c9e798	gosource-v1	go version go1.27.0 darwin/arm64	env PATH=/Users/qiangli/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.27.0.darwin-arm64/bin:/opt/homebrew/bin:/usr/local/bin:/usr/bin:/bin CI=true GOTOOLCHAIN=local GOMAXPROCS=2 GOFLAGS=-p=2 make build	bashy=fdd3fac99579b9b923c5c6389a943c986f697a80;coreutils=ec91ea4560a556c8217117bf7cb24e79f53e54f0;filebrowser=cde1146904add2d78d9846c71597520d34b17f7d;readline=b958823bd7075ed8b9a3aedd351422356a95fe79;sh=037aaf8687e0aa049efb4f7a2dceb3a4941e9bbc
darwin	arm64	a927efce4f80e392f78c9552e0a0f6f3465f1921d1a8fcc3ae7976e02250fdd2	454c25a8cfb70a45e2bcb4fe57f64e7726164ed1ec8b7e46f3c243f4b87930a4	c58b7fe28598c737bccc8f2733071ebf12d4608f03a5cf375c116632b2b61ed1	gosource-v1	go version go1.27.0 darwin/arm64	env PATH=/Users/qiangli/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.27.0.darwin-arm64/bin:/opt/homebrew/bin:/usr/local/bin:/usr/bin:/bin CI=true GOTOOLCHAIN=local GOMAXPROCS=2 GOFLAGS=-p=2 make build	bashy=118bb3f6841a57a7010b7858bf02564c445416f7;coreutils=ec91ea4560a556c8217117bf7cb24e79f53e54f0;filebrowser=cde1146904add2d78d9846c71597520d34b17f7d;readline=b958823bd7075ed8b9a3aedd351422356a95fe79;sh=071f2409490641f3ae64ad45560164ca8f60506d
darwin	arm64	063669d6155996cdb6fb54e5ad268229003054d6ac5fdca985b7663730414e0a	454c25a8cfb70a45e2bcb4fe57f64e7726164ed1ec8b7e46f3c243f4b87930a4	5595bfe9f7993cee114263e4ef9d62c7baf1f17564b10b6fa6087569ea991c2c	gosource-v1	go version go1.27.0 darwin/arm64	env PATH=/Users/qiangli/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.27.0.darwin-arm64/bin:/opt/homebrew/bin:/usr/local/bin:/usr/bin:/bin CI=true GOTOOLCHAIN=local GOMAXPROCS=2 GOFLAGS=-p=2 make build	bashy=118bb3f6841a57a7010b7858bf02564c445416f7;coreutils=ec91ea4560a556c8217117bf7cb24e79f53e54f0;filebrowser=cde1146904add2d78d9846c71597520d34b17f7d;readline=b958823bd7075ed8b9a3aedd351422356a95fe79;sh=cb89ee8ffef28b099d6f63b7661692421ee43a20
